simnum,trial.type,ons.cue,ons.stim,ons.feedback,fix.after.cue,fix.after.stim,fix.after.feedback
653,reward.low,5,9.68676021398278,12.633673673029989,2.6867602139827795,2.4469134590472095,4.372355297207832
653,loss.low,19.00602897023782,23.729487187694758,26.778464965056628,2.723458217456937,2.54897777736187,4.319386481307447
653,loss.low,33.097851446364075,37.60484253935283,40.670433493796736,2.5069910929887556,2.5655909544439055,3.137415539473295
653,neutral,45.80784903327003,49.97900487302104,52.990924606099725,2.171155839751009,2.5119197330786847,3.957564415410161
653,loss.high,58.948489021509886,62.99645007727668,65.63670550554525,2.047961055766791,2.140255428268574,3.4362609200179577
653,neutral,71.07296642556321,75.41109790815972,78.45189693087013,2.338131482596509,2.5407990227104165,4.415402055718005
653,reward.high,84.86729898658814,89.52492143574636,92.386492106074,2.657622449158225,2.3615706703276373,3.5619930867105722
653,loss.high,97.94848519278457,102.06348011875525,105.23293488536729,2.1149949259706773,2.6694547666120343,4.927849512547255
653,neutral,112.16078439791454,116.57299446529942,119.37219853559509,2.4122100673848763,2.299204070295673,4.3618817194364965
653,reward.low,125.73408025503159,130.0775259779184,132.90026209433563,2.343445722886827,2.322736116417218,3.347296195104718
653,reward.low,138.24755828944035,142.83167199540185,146.02381110558053,2.5841137059614994,2.6921391101786867,3.935453268699348
653,neutral,151.95926437427988,156.28408604703145,158.85428633535048,2.3248216727515683,2.070200288319029,3.0246143019758165
653,loss.high,163.8789006373263,168.47752952529117,171.41768420371227,2.5986288879648782,2.440154678421095,3.5163156166672707
653,loss.high,176.93399982037954,181.50537590240128,184.71571521885926,2.571376082021743,2.7103393164579757,4.459822824690491
653,neutral,191.17553804354975,195.521783950564,198.5586283801822,2.346245907014236,2.5368444296182133,3.074576967395842
653,neutral,203.63320534757804,208.0082606622018,210.8983495158027,2.3750553146237507,2.3900888536009006,4.886055842041969
653,reward.high,217.78440535784466,222.10842919704737,225.2801640543621,2.3240238392027095,2.671734857314732,4.367544601671398
653,neutral,231.6477086560335,236.04033825272927,239.1813475614763,2.3926295966957696,2.641009308747016,3.19543496100232
653,neutral,244.3767825224786,248.94457328575663,251.77676559693646,2.567790763278026,2.332192311179824,4.215214485768229
653,loss.low,257.9919800827047,262.62638503254857,265.57134533440694,2.6344049498438835,2.444960301858373,3.176154882181436
653,reward.low,270.7475002165884,275.4730584282079,278.05691502045374,2.7255582116195,2.0838565922458656,3.774680911563337
653,reward.high,283.8315959320171,288.04468228534097,290.5580706282053,2.213086353323888,2.0133883428643458,4.002277811057866
653,reward.high,296.5603484392632,301.1328341733315,304.21291107544675,2.572485734068323,2.580076902115252,4.792244688142091
653,loss.high,311.00515576358885,315.3761094358051,318.33536810654914,2.370953672216274,2.4592586707440205,4.938667981885374
653,reward.low,325.2740360884345,329.6130819846294,332.70489238470327,2.3390458961948752,2.591810400073882,3.14181037992239
653,neutral,337.84670276462566,342.3194004660472,345.11176915297983,2.4726977014215663,2.2923686869326048,3.6514599910005927
653,reward.high,350.7632291439804,354.98951972083887,357.9472567131161,2.226290576858446,2.457736992277205,3.1595618720166385
653,neutral,363.1068185851327,367.373741578951,370.4931415382307,2.266922993818298,2.61939995927969,3.003525029402226
653,loss.low,375.49666656763293,380.1017515360145,383.1816381937242,2.6050849683815613,2.5798866577097215,4.256667873356491
653,loss.low,389.4383060670807,393.7913533305982,396.4263543129782,2.35304726351751,2.1350009823800065,18
