simnum,trial.type,ons.cue,ons.stim,ons.feedback,fix.after.cue,fix.after.stim,fix.after.feedback
7525,reward.high,5,9.00174803455593,11.608257570886053,2.0017480345559306,2.1065095363301225,4.701955779455602
7525,loss.high,18.310213350341655,22.918890163477045,26.11984168831259,2.6086768131353892,2.7009515248355456,4.034028282389045
7525,reward.low,32.153869970701635,36.80213543557329,39.425840773503296,2.648265464871656,2.123705337930005,4.039276346564293
7525,loss.high,45.46511712006759,49.85513335739961,52.78408183186548,2.39001623733202,2.4289484744658694,4.351592287886888
7525,neutral,59.135674119752366,63.59827420284273,66.81966771394946,2.462600083090365,2.721393511106726,4.411524423863739
7525,reward.low,73.2311921378132,77.23852237302344,79.78082170657581,2.0073302352102473,2.0422993335523643,4.640981161035597
7525,neutral,86.4218028676114,91.0969526177505,94.29035543464124,2.6751497501390986,2.693402816890739,4.036428609397262
7525,reward.high,100.3267840440385,104.67758221994154,107.82345140294638,2.350798175903037,2.6458691830048338,3.5497854235582054
7525,loss.low,113.37323682650458,118.05250992887886,120.58156164630782,2.6792731023742817,2.029051717428956,4.92486781347543
7525,neutral,127.50642945978325,131.9498421198805,135.1100652567111,2.4434126600972377,2.6602231368306093,4.122079288121313
7525,neutral,141.2321445448324,145.76036078773905,148.82997523609083,2.5282162429066375,2.5696144483517855,4.2328332755714655
7525,reward.high,155.0628085116623,159.66270595404785,162.3961302145035,2.5998974423855543,2.2334242604556493,4.044731892645359
7525,reward.high,168.44086210714886,172.804784170934,176.00397594942478,2.3639220637851395,2.6991917784907855,3.4521951056085527
7525,loss.low,181.45617105503334,185.52953774644993,188.66894229094032,2.073366691416595,2.6394045444903895,4.417771444655955
7525,reward.low,195.08671373559628,199.49602691805921,202.2182644403074,2.409313182462938,2.2222375222481787,3.0800474639981985
7525,neutral,207.2983119043056,211.5200025618542,214.63005636050366,2.2216906575486064,2.61005379864946,4.4252584292553365
7525,neutral,221.055314789759,225.7300052063656,228.80899753805716,2.6746904166066088,2.578992331691552,4.0882813753560185
7525,reward.low,234.89727891341317,239.4330032824073,242.45082806819119,2.5357243689941242,2.517824785783887,4.5970837213099
7525,loss.high,249.0479117895011,253.3425402675639,256.0664321531076,2.294628478062805,2.2238918855437078,4.857638540212065
7525,neutral,262.92407069331966,267.39171539706877,270.1273406248074,2.4676447037491016,2.2356252277386375,3.948685348033905
7525,neutral,276.0760259728413,280.7531413990655,283.6516650749836,2.6771154262241907,2.3985236759181134,3.614537542220205
7525,loss.low,289.2662026172038,293.4478849416482,296.2504721459118,2.1816823244444095,2.3025872042635456,3.7279150746762753
7525,loss.high,301.97838722058805,306.34146174247144,309.4362770743901,2.363074521883391,2.594815331918653,3.659274720121175
7525,loss.high,315.09555179451127,319.18223721621325,322.2000175101566,2.0866854217019863,2.5177802939433604,4.15458468021825
7525,reward.low,328.35460219037486,332.7216682515573,335.7112601448898,2.3670660611824133,2.4895918933325447,4.5403043841943145
7525,loss.low,342.25156452908413,346.38089897541795,349.61517254746286,2.1293344463338144,2.7342735720449127,4.734811921603978
7525,reward.high,356.34998446906684,360.7514140944113,363.59509324404644,2.4014296253444627,2.343679149635136,4.666683675721288
7525,neutral,370.2617769197677,374.88018676184583,377.7881625989103,2.6184098420781083,2.4079758370644413,4.707087883260101
7525,loss.low,384.4952504821704,388.9233124994789,392.1152824726305,2.428062017308548,2.691969973151572,3.833174740895629
7525,neutral,397.9484572135261,402.1446202682564,405.17963155085454,2.1961630547302775,2.535011282598134,18
