simnum,trial.type,ons.cue,ons.stim,ons.feedback,fix.after.cue,fix.after.stim,fix.after.feedback
4905,neutral,5,9.658403851033654,12.803039190999698,2.658403851033654,2.644635339966044,3.703151369933039
4905,loss.high,18.506190560932737,22.87085498002125,26.053292018768843,2.3646644190885127,2.6824370387475938,3.231552661396563
4905,reward.high,31.284844680165406,35.57208026340231,38.67878341214964,2.2872355832369067,2.6067031487473287,3.1126068141311407
4905,neutral,43.79139022628078,48.027701841434464,51.17201759532327,2.2363116151536815,2.6443157538888045,4.756093893200159
4905,reward.low,57.92811148852343,62.52539754949976,65.14036827848759,2.59728606097633,2.114970728987828,4.5456701521761715
4905,loss.low,71.68603843066376,76.10794757137774,79.13932422921062,2.4219091407139786,2.5313766578328796,3.164209428243339
4905,neutral,84.30353365745395,88.5306114347186,91.37282998830779,2.2270777772646397,2.3422185535891913,4.575748864095658
4905,reward.high,97.94857885240344,102.57505983876763,105.21586243069032,2.626480986364186,2.140802591922693,4.555696428753436
4905,loss.low,111.77155885944376,116.03114987094887,118.91221406683326,2.2595910115051083,2.3810641958843917,4.872571767773479
4905,neutral,125.78478583460674,130.30453671171563,133.06972417695215,2.5197508771088906,2.2651874652365223,4.1541331289336085
4905,neutral,139.22385730588576,143.80348002148094,147.05306019989075,2.5796227155951783,2.749580178409815,4.759958805516362
4905,loss.low,153.8130190054071,158.28343871439574,160.9008778782445,2.4704197089886293,2.1174391638487577,3.004085914231837
4905,loss.high,165.90496379247634,170.53891274845228,173.54224682564382,2.6339489559759386,2.503334077191539,4.6836953167803586
4905,loss.high,180.22594214242417,184.80796370492317,187.95453985081986,2.582021562498994,2.646576145896688,4.950778327416629
4905,neutral,194.90531817823648,199.44969679100905,202.65078798873583,2.5443786127725616,2.7010911977267824,3.7585486667230725
4905,neutral,208.4093366554589,213.13619223673595,216.35203135205666,2.72685558127705,2.715839115320705,4.815252651460469
4905,loss.low,223.16728400351712,227.61228507285705,230.56166493118508,2.4450010693399236,2.4493798583280295,4.6704354477114975
4905,reward.low,237.23210037889658,241.38582852453692,244.43488674599212,2.1537281456403434,2.549058221455198,4.41922075394541
4905,neutral,250.85410749993753,255.19778345746454,258.17199147708016,2.3436759575270116,2.4742080196156166,4.3902428559958935
4905,reward.low,264.56223433307605,269.27365834236844,271.8786249391851,2.7114240092923865,2.1049665968166664,4.6605683555826545
4905,neutral,278.53919329476776,283.0529025004362,285.7733311812626,2.5137092056684196,2.220428680826444,4.486731772311032
4905,reward.low,292.26006295357365,296.97502338298364,299.6424764623516,2.7149604294099845,2.167453079367988,4.517401625867933
4905,reward.high,306.15987808821956,310.5933135939995,313.1458874475211,2.4334355057799257,2.052573853521608,4.844702737405896
4905,loss.high,319.990590184927,324.014604713826,327.1745659968583,2.024014528898988,2.6599612830323167,4.5989598096348345
4905,loss.high,333.7735258064931,338.16287359019043,340.7316246385453,2.3893477836973034,2.0687510483548976,4.5347846881486475
4905,neutral,347.266409326694,351.30451121216174,354.245879078866,2.0381018854677677,2.4413678667042404,4.259989506565034
4905,reward.high,360.505868585431,364.824617532664,367.55673823761754,2.3187489472329617,2.2321207049535587,4.0682087116874754
4905,reward.low,373.624946949305,377.84584911807906,380.8545714276843,2.220902168774046,2.5087223096052185,4.645729031879455
4905,reward.high,387.50030045956373,391.7492224180605,394.9811131095048,2.248921958496794,2.7318906914442778,3.114846205804497
4905,loss.low,400.0959593153093,404.1137992441654,406.61838477733545,2.0178399288561195,2.0045855331700295,18
