simnum,trial.type,ons.cue,ons.stim,ons.feedback,fix.after.cue,fix.after.stim,fix.after.feedback
2749,neutral,5,9.681552615773398,12.411900323291775,2.6815526157733984,2.2303477075183764,3.8347300007008016
2749,neutral,18.246630323992576,22.50963482033694,25.356978077732492,2.263004496344365,2.3473432573955506,3.3640991244465113
2749,reward.high,30.721077202179004,35.303332938987296,38.010212150227744,2.5822557368082926,2.206879211240448,3.3722272044979036
2749,neutral,43.38243935472565,47.786238511267584,50.47451909101801,2.403799156541936,2.188280579750426,3.205171306617558
2749,loss.high,55.67969039763557,60.02069744665641,62.75735868583433,2.3410070490208454,2.23666123917792,4.884967709891498
2749,neutral,69.64232639572583,74.33789580693701,77.58391909435159,2.6955694112111814,2.746023287414573,4.415223660413176
2749,loss.low,83.99914275476476,88.74086309771519,91.7186019977089,2.7417203429504298,2.47773889999371,3.4764716904610395
2749,reward.high,97.19507368816994,101.65306904545287,104.76370060554473,2.4579953572829254,2.6106315600918606,3.190771812107414
2749,reward.high,109.95447241765214,114.18667111900868,117.09010414284421,2.2321987013565376,2.4034330238355324,4.2825582176446915
2749,neutral,123.3726623604889,127.44922193710227,130.4477253947989,2.076559576613363,2.4985034576966427,3.6969544822350144
2749,loss.low,136.14467987703392,140.7530558030703,143.53569408057956,2.6083759260363877,2.2826382775092497,4.511548059992492
2749,loss.high,150.04724214057205,154.32859671738697,157.32087663764833,2.2813545768149197,2.4922799202613533,3.0429779617115855
2749,reward.low,162.3638545993599,167.11086226062616,169.84332652844023,2.7470076612662524,2.2324642678140663,3.2115136147476733
2749,neutral,175.0548401431879,179.65928004082525,182.55457396880956,2.6044398976373486,2.395293927984312,3.5791915534064174
2749,reward.high,188.13376552221598,192.66181171743665,195.31839206040604,2.528046195220668,2.1565803429693915,3.187206461559981
2749,reward.low,200.50559852196602,204.62520667316858,207.80847443587845,2.1196081512025557,2.6832677627098747,3.326821302063763
2749,loss.high,213.13529573794222,217.57221819262486,220.69979488966055,2.4369224546826445,2.6275766970356926,3.98830278031528
2749,loss.low,226.68809766997583,231.30134670616826,234.5021271292935,2.6132490361924283,2.700780423125252,3.0211443481966853
2749,neutral,239.5232714774902,243.69063014554558,246.20077924168436,2.1673586680553854,2.0101490961387753,4.452957729808986
2749,loss.high,252.65373697149334,257.28432759677526,260.1264581894502,2.6305906252819113,2.3421305926749483,3.6284586554393172
2749,loss.low,265.7549168448895,269.7836166044581,272.70699768088525,2.0286997595685534,2.4233810764271766,4.867681208066642
2749,neutral,279.5746788889519,283.7971350608277,286.78224985906854,2.2224561718758196,2.4851147982408293,4.063268291763961
2749,neutral,292.8455181508325,297.3549253694946,300.5671093004639,2.5094072186620906,2.7121839309693314,4.7228709468618035
2749,reward.low,307.28998024732573,311.7892625237,315.0288745885482,2.499282276374288,2.7396120648481883,3.7092244722880423
2749,reward.high,320.73809906083625,325.46724942402216,328.28656742337625,2.7291503631859086,2.319317999354098,3.0192466313019395
2749,reward.low,333.3058140546782,337.52724691090407,340.6517099443008,2.2214328562258743,2.6244630333967507,4.726619201246649
2749,neutral,347.37832914554747,351.79992780589964,354.81286167679355,2.421598660352174,2.512933870893903,3.828182148747146
2749,loss.low,360.6410438255407,365.33675903838594,368.4252351561445,2.6957152128452435,2.588476117758546,3.210294078104198
2749,reward.low,373.6355292342487,378.0928121636389,381.16966666071676,2.457282929390203,2.576854497077875,3.6899038841947913
2749,loss.high,386.85957054491155,391.18213001516415,394.031659432163,2.3225594702525996,2.3495294169988483,18
